keyword	tag	ent_type	parent
HighBit	(0028,0102)	attribute	mr_image
HighBit	(0028,0102)	attribute	ophthalmic_thickness_map
HighBit	(0028,0102)	attribute	nm_image_pixel
HighBit	(0028,0102)	attribute	enhanced_us_image
HighBit	(0028,0102)	attribute	enhanced_mammography_image
HighBit	(0028,0102)	attribute	x_ray_3d_image
HighBit	(0028,0102)	attribute	ophthalmic_tomography_image
HighRRValue	(0018,1082)	attribute	cardiac_synchronization_sequence
HighRRValue	(0018,1082)	attribute	data_information_sequence
HighRRValue	(0018,1082)	attribute	pet_image
HighRRValue	(0018,1082)	attribute	cardiac_synchronization
HighRRValue	(0018,1082)	attribute	us_image
HighRRValue	(0018,1082)	attribute	ct_x-ray_details_sequence
HighRRValue	(0018,1082)	attribute	mr_image
HistogramSequence	(0060,3000)	attribute	image_histogram
IconImageSequence	(0088,0200)	attribute	enhanced_mr_image
IconImageSequence	(0088,0200)	attribute	enhanced_pet_image
IconImageSequence	(0088,0200)	attribute	general_image
IconImageSequence	(0088,0200)	attribute	
IconImageSequence	(0088,0200)	attribute	enhanced_ct_image
IconImageSequence	(0088,0200)	attribute	referenced_sop_sequence
IconImageSequence	(0088,0200)	attribute	enhanced_us_image
IconImageSequence	(0088,0200)	attribute	enhanced_mammography_image
IconImageSequence	(0088,0200)	attribute	x_ray_3d_image
IconImageSequence	(0088,0200)	attribute	structured_display
IconImageSequence	(0088,0200)	attribute	manufacturing_3d_model
ImageAndFluoroscopyAreaDoseProduct	(0018,115E)	attribute	ct_image
ImageAndFluoroscopyAreaDoseProduct	(0018,115E)	attribute	x_ray_acquisition
ImageAndFluoroscopyAreaDoseProduct	(0018,115E)	attribute	x_ray_acquisition_dose
ImageAndFluoroscopyAreaDoseProduct	(0018,115E)	attribute	ct_exposure_sequence
ImageBoxPosition	(2020,0010)	attribute	image_box_pixel_presentation
ImageComments	(0020,4000)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
ImageComments	(0020,4000)	attribute	enhanced_pet_image
ImageComments	(0020,4000)	attribute	general_image
ImageComments	(0020,4000)	attribute	enhanced_ct_image
ImageComments	(0020,4000)	attribute	mr_image_and_spectroscopy_instance
ImageComments	(0020,4000)	attribute	intravascular_oct_image
ImageComments	(0020,4000)	attribute	general_ophthalmic_refractive_measurements
ImageComments	(0020,4000)	attribute	enhanced_mammography_image
ImageComments	(0020,4000)	attribute	x_ray_3d_image
ImageComments	(0020,4000)	attribute	ophthalmic_tomography_image
ImageDimensions			
ImageDisplayFormat	(2010,0010)	attribute	basic_film_box_presentation
ImageDisplayFormat	(2010,0010)	attribute	supported_image_display_formats_sequence
ImageFormat			
ImageFrameOrigin	(60xx,0051)	attribute	multi_frame_overlay
ImageGeometryType			
ImageID	(0054,0400)	attribute	nm_image
ImageIndex	(0054,1330)	attribute	pet_image
ImageLaterality	(0020,0062)	attribute	mammography_image
ImageLaterality	(0020,0062)	attribute	ocular_region_imaged
ImageLaterality	(0020,0062)	attribute	general_image
ImageLaterality	(0020,0062)	attribute	vl_image
ImageLaterality	(0020,0062)	attribute	dx_anatomy_imaged
ImageLaterality	(0020,0062)	attribute	corneal_topography_map_image
ImageLaterality	(0020,0062)	attribute	raw_data
ImageLaterality	(0020,0062)	attribute	presentation_view_description
ImageLaterality	(0020,0062)	attribute	encapsulated_document
ImageLaterality	(0020,0062)	attribute	ophthalmic_thickness_map
ImageLaterality	(0020,0062)	attribute	intra_oral_image
ImageLocation			
ImageOrientation			
ImageOrientationPatient	(0020,0037)	attribute	source_pixel_planes_characteristics_sequence
ImageOrientationPatient	(0020,0037)	attribute	image_plane
ImageOrientationPatient	(0020,0037)	attribute	deformable_registration_grid_sequence
ImageOrientationPatient	(0020,0037)	attribute	detector_information_sequence
ImageOrientationPatient	(0020,0037)	attribute	plane_orientation_sequence
ImageOrientationSlide	(0048,0102)	attribute	whole_slide_microscopy_image
ImageOrientationSlide	(0048,0102)	attribute	segmentation_image
ImageOrientationSlide	(0048,0102)	attribute	parametric_map_image
ImagePosition			
ImagePositionPatient	(0020,0032)	attribute	plane_position_sequence
ImagePositionPatient	(0020,0032)	attribute	source_pixel_planes_characteristics_sequence
ImagePositionPatient	(0020,0032)	attribute	image_plane
ImagePositionPatient	(0020,0032)	attribute	deformable_registration_grid_sequence
ImagePositionPatient	(0020,0032)	attribute	detector_information_sequence
ImageRotation	(0070,0042)	attribute	reconstruction_protocol_element_sequence
ImageRotation	(0070,0042)	attribute	spatial_transformation
ImageType	(0008,0008)	attribute	whole_slide_microscopy_image
ImageType	(0008,0008)	attribute	ct_image
ImageType	(0008,0008)	attribute	mammography_image
ImageType	(0008,0008)	attribute	enhanced_mr_image
ImageType	(0008,0008)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
ImageType	(0008,0008)	attribute	enhanced_pet_image
ImageType	(0008,0008)	attribute	general_image
ImageType	(0008,0008)	attribute	vl_image
ImageType	(0008,0008)	attribute	enhanced_ct_image
ImageType	(0008,0008)	attribute	segmentation_image
ImageType	(0008,0008)	attribute	nm_image
ImageType	(0008,0008)	attribute	parametric_map_image
ImageType	(0008,0008)	attribute	x_ray_image
ImageType	(0008,0008)	attribute	breast_view
ImageType	(0008,0008)	attribute	corneal_topography_map_image
ImageType	(0008,0008)	attribute	intravascular_oct_image
ImageType	(0008,0008)	attribute	rt_image
ImageType	(0008,0008)	attribute	pet_image
ImageType	(0008,0008)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
ImageType	(0008,0008)	attribute	us_image
ImageType	(0008,0008)	attribute	dx_image
ImageType	(0008,0008)	attribute	ophthalmic_photography_image
ImageType	(0008,0008)	attribute	mr_image
ImageType	(0008,0008)	attribute	ophthalmic_thickness_map
ImageType	(0008,0008)	attribute	enhanced_us_image
ImageType	(0008,0008)	attribute	mr_spectroscopy
ImageType	(0008,0008)	attribute	x_ray_3d_image
ImageType	(0008,0008)	attribute	ophthalmic_tomography_image
ImagedNucleus	(0018,0085)	attribute	mr_image
ImagedVolumeDepth	(0048,0003)	attribute	whole_slide_microscopy_image
ImagedVolumeHeight	(0048,0002)	attribute	whole_slide_microscopy_image
ImagedVolumeWidth	(0048,0001)	attribute	whole_slide_microscopy_image
ImagerPixelSpacing	(0018,1164)	attribute	x_ray_acquisition
ImagerPixelSpacing	(0018,1164)	attribute	contributing_sources_sequence
ImagerPixelSpacing	(0018,1164)	attribute	vl_image
ImagerPixelSpacing	(0018,1164)	attribute	frame_pixel_data_properties_sequence
ImagerPixelSpacing	(0018,1164)	attribute	dx_detector
ImagerPixelSpacing	(0018,1164)	attribute	cr_image
ImagesInAcquisition	(0020,1002)	attribute	general_image
ImagingFrequency	(0018,0084)	attribute	mr_image
ImagingServiceRequestComments	(0040,2400)	attribute	imaging_service_request
ImagingServiceRequestComments	(0040,2400)	attribute	referenced_request_sequence
ImplementationClassUID			
ImplementationVersionName			
InPlanePhaseEncodingDirection	(0018,1312)	attribute	mr_fov/geometry_sequence
InPlanePhaseEncodingDirection	(0018,1312)	attribute	mr_image
InStackPositionNumber	(0020,9057)	attribute	frame_content_sequence
InstanceCreationDate	(0008,0012)	attribute	radiotherapy_common_instance
InstanceCreationDate	(0008,0012)	attribute	sop_common
InstanceCreationDate	(0008,0012)	attribute	protocol_context
InstanceCreationTime	(0008,0013)	attribute	radiotherapy_common_instance
InstanceCreationTime	(0008,0013)	attribute	sop_common
InstanceCreationTime	(0008,0013)	attribute	protocol_context
InstanceCreatorUID	(0008,0014)	attribute	sop_common
InstanceNumber	(0020,0013)	attribute	key_object_document
InstanceNumber	(0020,0013)	attribute	waveform_identification
InstanceNumber	(0020,0013)	attribute	content_identification
InstanceNumber	(0020,0013)	attribute	structure_set
InstanceNumber	(0020,0013)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
InstanceNumber	(0020,0013)	attribute	general_image
InstanceNumber	(0020,0013)	attribute	scan_procedure
InstanceNumber	(0020,0013)	attribute	corneal_topography_map_image
InstanceNumber	(0020,0013)	attribute	rt_general_treatment_record
InstanceNumber	(0020,0013)	attribute	sop_common
InstanceNumber	(0020,0013)	attribute	raw_data
InstanceNumber	(0020,0013)	attribute	general_ophthalmic_refractive_measurements
InstanceNumber	(0020,0013)	attribute	encapsulated_document
InstanceNumber	(0020,0013)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
InstanceNumber	(0020,0013)	attribute	rt_dose
InstanceNumber	(0020,0013)	attribute	rt_general_plan
InstanceNumber	(0020,0013)	attribute	referenced_instance_sequence
InstanceNumber	(0020,0013)	attribute	ophthalmic_photography_image
InstanceNumber	(0020,0013)	attribute	multi_frame_functional_groups
InstanceNumber	(0020,0013)	attribute	sr_document_general
InstanceNumber	(0020,0013)	attribute	ophthalmic_thickness_map
InstitutionAddress	(0008,0081)	attribute	display_system
InstitutionAddress	(0008,0081)	attribute	ion_beam_sequence
InstitutionAddress	(0008,0081)	attribute	treatment_machine_sequence
InstitutionAddress	(0008,0081)	attribute	beam_sequence
InstitutionAddress	(0008,0081)	attribute	contributing_equipment_sequence
InstitutionAddress	(0008,0081)	attribute	treatment_device_identification
InstitutionAddress	(0008,0081)	attribute	person_identification
InstitutionAddress	(0008,0081)	attribute	visit_identification
InstitutionAddress	(0008,0081)	attribute	treatment_machine_sequence
InstitutionAddress	(0008,0081)	attribute	general_equipment
InstitutionName	(0008,0080)	attribute	display_system
InstitutionName	(0008,0080)	attribute	ion_beam_sequence
InstitutionName	(0008,0080)	attribute	treatment_machine_sequence
InstitutionName	(0008,0080)	attribute	beam_sequence
InstitutionName	(0008,0080)	attribute	contributing_equipment_sequence
InstitutionName	(0008,0080)	attribute	custodial_organization_sequence
InstitutionName	(0008,0080)	attribute	treatment_device_identification
InstitutionName	(0008,0080)	attribute	person_identification
InstitutionName	(0008,0080)	attribute	visit_identification
InstitutionName	(0008,0080)	attribute	identified_person_or_device
InstitutionName	(0008,0080)	attribute	treatment_machine_sequence
InstitutionName	(0008,0080)	attribute	general_equipment
InstitutionalDepartmentName	(0008,1040)	attribute	display_system
InstitutionalDepartmentName	(0008,1040)	attribute	ion_beam_sequence
InstitutionalDepartmentName	(0008,1040)	attribute	treatment_machine_sequence
InstitutionalDepartmentName	(0008,1040)	attribute	beam_sequence
InstitutionalDepartmentName	(0008,1040)	attribute	contributing_equipment_sequence
InstitutionalDepartmentName	(0008,1040)	attribute	treatment_device_identification
InstitutionalDepartmentName	(0008,1040)	attribute	person_identification
InstitutionalDepartmentName	(0008,1040)	attribute	visit_identification
InstitutionalDepartmentName	(0008,1040)	attribute	identified_person_or_device
InstitutionalDepartmentName	(0008,1040)	attribute	treatment_machine_sequence
InstitutionalDepartmentName	(0008,1040)	attribute	general_equipment
InterpretationStatusID			
InterpretationTypeID			
IntervalsAcquired	(0018,1083)	attribute	cardiac_synchronization_sequence
IntervalsAcquired	(0018,1083)	attribute	data_information_sequence
IntervalsAcquired	(0018,1083)	attribute	pet_image
IntervalsAcquired	(0018,1083)	attribute	cardiac_synchronization
IntervalsAcquired	(0018,1083)	attribute	mr_image
IntervalsRejected	(0018,1084)	attribute	cardiac_synchronization_sequence
IntervalsRejected	(0018,1084)	attribute	data_information_sequence
IntervalsRejected	(0018,1084)	attribute	pet_image
IntervalsRejected	(0018,1084)	attribute	cardiac_synchronization
IntervalsRejected	(0018,1084)	attribute	mr_image
InterventionDrugInformationSequence	(0018,0026)	attribute	pet_isotope
InterventionDrugInformationSequence	(0018,0026)	attribute	nm_isotope
InversionRecovery	(0018,9009)	attribute	mr_modifier_sequence
InversionTime	(0018,0082)	attribute	mr_image
InversionTimes	(0018,9079)	attribute	mr_modifier_sequence
IrradiationEventUID	(0008,3010)	attribute	per_projection_acquisition_sequence
IrradiationEventUID	(0008,3010)	attribute	general_image
IrradiationEventUID	(0008,3010)	attribute	irradiation_event_identification_sequence
IrradiationEventUID	(0008,3010)	attribute	source_irradiation_event_sequence
IssueDateOfImagingServiceRequest	(0040,2004)	attribute	imaging_service_request
IssueDateOfImagingServiceRequest	(0040,2004)	attribute	referenced_request_sequence
IssueTimeOfImagingServiceRequest	(0040,2005)	attribute	imaging_service_request
IssueTimeOfImagingServiceRequest	(0040,2005)	attribute	referenced_request_sequence
IssuerOfPatientID	(0010,0021)	attribute	issuer_of_patient_id
ItemNumber	(0020,0019)	attribute	media_installed_sequence
KSpaceFiltering	(0018,9064)	attribute	mr_image_and_spectroscopy_instance
KVP	(0018,0060)	attribute	ion_control_point_sequence
KVP	(0018,0060)	attribute	ct_image
KVP	(0018,0060)	attribute	ct_additional_x-ray_source_sequence
KVP	(0018,0060)	attribute	x_ray_acquisition
KVP	(0018,0060)	attribute	x_ray_3d_general_per_projection_acquisition
KVP	(0018,0060)	attribute	xa_xrf_acquisition
KVP	(0018,0060)	attribute	x_ray_acquisition_dose
KVP	(0018,0060)	attribute	exposure_sequence
KVP	(0018,0060)	attribute	x_ray_generation
KVP	(0018,0060)	attribute	ct_x-ray_details_sequence
KVP	(0018,0060)	attribute	ct_x-ray_details_sequence
KVP	(0018,0060)	attribute	x_ray_3d_general_shared_acquisition
KVP	(0018,0060)	attribute	ion_control_point_delivery_sequence
KVP	(0018,0060)	attribute	cr_image
KVP	(0018,0060)	attribute	enhanced_mammography_image
KVP	(0018,0060)	attribute	xa_plane_details_sequence
KVP	(0018,0060)	attribute	frame_acquisition_sequence
LUTExplanation	(0028,3003)	attribute	modality_lut_sequence
LUTExplanation	(0028,3003)	attribute	presentation_lut_sequence
LUTExplanation	(0028,3003)	attribute	voi_lut_sequence
LUTExplanation	(0028,3003)	attribute	real_world_value_mapping_item
LUTLabel	(0040,9210)	attribute	real_world_value_mapping_item
LargePaletteColorLookupTableUID			
LargestImagePixelValue	(0028,0107)	attribute	image_pixel_description
LargestPixelValueInSeries	(0028,0109)	attribute	general_series
LargestValidPixelValue			
LastMenstrualDate	(0010,21D0)	attribute	patient_medical
LastMenstrualDate	(0010,21D0)	attribute	patient_study
Laterality	(0020,0060)	attribute	general_series
Laterality	(0020,0060)	attribute	hanging_protocol_definition_sequence
LengthToEnd			
Location			
LongitudinalTemporalEventType	(0012,0053)	attribute	clinical_trial_study
LongitudinalTemporalInformationModified	(0028,0303)	attribute	sop_common
LongitudinalTemporalOffsetFromEvent	(0012,0052)	attribute	clinical_trial_study
LossyImageCompression	(0028,2110)	attribute	whole_slide_microscopy_image
LossyImageCompression	(0028,2110)	attribute	enhanced_mr_image
LossyImageCompression	(0028,2110)	attribute	contributing_image_sources
LossyImageCompression	(0028,2110)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
LossyImageCompression	(0028,2110)	attribute	enhanced_pet_image
LossyImageCompression	(0028,2110)	attribute	general_image
LossyImageCompression	(0028,2110)	attribute	vl_image
LossyImageCompression	(0028,2110)	attribute	enhanced_ct_image
LossyImageCompression	(0028,2110)	attribute	segmentation_image
LossyImageCompression	(0028,2110)	attribute	nm_image
LossyImageCompression	(0028,2110)	attribute	parametric_map_image
LossyImageCompression	(0028,2110)	attribute	x_ray_image
LossyImageCompression	(0028,2110)	attribute	corneal_topography_map_image
LossyImageCompression	(0028,2110)	attribute	intravascular_oct_image
LossyImageCompression	(0028,2110)	attribute	pet_image
LossyImageCompression	(0028,2110)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
LossyImageCompression	(0028,2110)	attribute	us_image
LossyImageCompression	(0028,2110)	attribute	dx_image
LossyImageCompression	(0028,2110)	attribute	ophthalmic_photography_image
LossyImageCompression	(0028,2110)	attribute	ophthalmic_thickness_map
LossyImageCompression	(0028,2110)	attribute	enhanced_us_image
LossyImageCompression	(0028,2110)	attribute	enhanced_mammography_image
LossyImageCompression	(0028,2110)	attribute	x_ray_3d_image
LossyImageCompression	(0028,2110)	attribute	ophthalmic_tomography_image
LossyImageCompressionMethod	(0028,2114)	attribute	whole_slide_microscopy_image
LossyImageCompressionMethod	(0028,2114)	attribute	enhanced_mr_image
LossyImageCompressionMethod	(0028,2114)	attribute	contributing_image_sources
LossyImageCompressionMethod	(0028,2114)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
LossyImageCompressionMethod	(0028,2114)	attribute	enhanced_pet_image
LossyImageCompressionMethod	(0028,2114)	attribute	general_image
LossyImageCompressionMethod	(0028,2114)	attribute	enhanced_ct_image
LossyImageCompressionMethod	(0028,2114)	attribute	segmentation_image
LossyImageCompressionMethod	(0028,2114)	attribute	parametric_map_image
LossyImageCompressionMethod	(0028,2114)	attribute	corneal_topography_map_image
LossyImageCompressionMethod	(0028,2114)	attribute	intravascular_oct_image
LossyImageCompressionMethod	(0028,2114)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
LossyImageCompressionMethod	(0028,2114)	attribute	ophthalmic_photography_image
LossyImageCompressionMethod	(0028,2114)	attribute	ophthalmic_thickness_map
LossyImageCompressionMethod	(0028,2114)	attribute	enhanced_us_image
LossyImageCompressionMethod	(0028,2114)	attribute	enhanced_mammography_image
LossyImageCompressionMethod	(0028,2114)	attribute	x_ray_3d_image
LossyImageCompressionMethod	(0028,2114)	attribute	ophthalmic_tomography_image
LossyImageCompressionRatio	(0028,2112)	attribute	whole_slide_microscopy_image
LossyImageCompressionRatio	(0028,2112)	attribute	enhanced_mr_image
LossyImageCompressionRatio	(0028,2112)	attribute	contributing_image_sources
LossyImageCompressionRatio	(0028,2112)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
LossyImageCompressionRatio	(0028,2112)	attribute	enhanced_pet_image
LossyImageCompressionRatio	(0028,2112)	attribute	general_image
LossyImageCompressionRatio	(0028,2112)	attribute	enhanced_ct_image
LossyImageCompressionRatio	(0028,2112)	attribute	segmentation_image
LossyImageCompressionRatio	(0028,2112)	attribute	parametric_map_image
LossyImageCompressionRatio	(0028,2112)	attribute	corneal_topography_map_image
LossyImageCompressionRatio	(0028,2112)	attribute	intravascular_oct_image
LossyImageCompressionRatio	(0028,2112)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
LossyImageCompressionRatio	(0028,2112)	attribute	dx_image
LossyImageCompressionRatio	(0028,2112)	attribute	ophthalmic_photography_image
LossyImageCompressionRatio	(0028,2112)	attribute	ophthalmic_thickness_map
LossyImageCompressionRatio	(0028,2112)	attribute	enhanced_us_image
LossyImageCompressionRatio	(0028,2112)	attribute	enhanced_mammography_image
LossyImageCompressionRatio	(0028,2112)	attribute	x_ray_3d_image
LossyImageCompressionRatio	(0028,2112)	attribute	ophthalmic_tomography_image
LossyImageCompressionRetired			
LowRRValue	(0018,1081)	attribute	cardiac_synchronization_sequence
LowRRValue	(0018,1081)	attribute	data_information_sequence
LowRRValue	(0018,1081)	attribute	pet_image
LowRRValue	(0018,1081)	attribute	cardiac_synchronization
LowRRValue	(0018,1081)	attribute	us_image
LowRRValue	(0018,1081)	attribute	ct_x-ray_details_sequence
LowRRValue	(0018,1081)	attribute	mr_image
MRAcquisitionFrequencyEncodingSteps	(0018,9058)	attribute	mr_fov/geometry_sequence
MRAcquisitionPhaseEncodingStepsInPlane	(0018,9231)	attribute	mr_fov/geometry_sequence
MRAcquisitionPhaseEncodingStepsOutOfPlane	(0018,9232)	attribute	mr_fov/geometry_sequence
MRAcquisitionType	(0018,0023)	attribute	mr_image
MRAcquisitionType	(0018,0023)	attribute	mr_pulse_sequence
MagneticFieldStrength	(0018,0087)	attribute	mr_image_and_spectroscopy_instance
MagneticFieldStrength	(0018,0087)	attribute	mr_image
MagnetizationTransfer	(0018,9020)	attribute	mr_imaging_modifier_sequence
ManipulatedImage			
Manufacturer	(0008,0070)	attribute	display_system
Manufacturer	(0008,0070)	attribute	display_subsystem_sequence
Manufacturer	(0008,0070)	attribute	measurement_equipment_sequence
Manufacturer	(0008,0070)	attribute	ion_beam_sequence
Manufacturer	(0008,0070)	attribute	device_sequence
Manufacturer	(0008,0070)	attribute	treatment_machine_sequence
Manufacturer	(0008,0070)	attribute	beam_sequence
Manufacturer	(0008,0070)	attribute	enhanced_general_equipment
Manufacturer	(0008,0070)	attribute	model_specification_sequence
Manufacturer	(0008,0070)	attribute	contributing_equipment_sequence
Manufacturer	(0008,0070)	attribute	product_characteristics
Manufacturer	(0008,0070)	attribute	general_contributing_sources
Manufacturer	(0008,0070)	attribute	device_model
Manufacturer	(0008,0070)	attribute	container_component_sequence
Manufacturer	(0008,0070)	attribute	identified_person_or_device
Manufacturer	(0008,0070)	attribute	treatment_machine_sequence
Manufacturer	(0008,0070)	attribute	general_equipment
Manufacturer	(0008,0070)	attribute	generic_implant_template_description
Manufacturer	(0008,0070)	attribute	printer
ManufacturerModelName	(0008,1090)	attribute	display_system
ManufacturerModelName	(0008,1090)	attribute	display_subsystem_sequence
ManufacturerModelName	(0008,1090)	attribute	measurement_equipment_sequence
ManufacturerModelName	(0008,1090)	attribute	ion_beam_sequence
ManufacturerModelName	(0008,1090)	attribute	device_sequence
ManufacturerModelName	(0008,1090)	attribute	treatment_machine_sequence
ManufacturerModelName	(0008,1090)	attribute	beam_sequence
ManufacturerModelName	(0008,1090)	attribute	enhanced_general_equipment
ManufacturerModelName	(0008,1090)	attribute	model_specification_sequence
ManufacturerModelName	(0008,1090)	attribute	contributing_equipment_sequence
ManufacturerModelName	(0008,1090)	attribute	general_contributing_sources
ManufacturerModelName	(0008,1090)	attribute	device_model
ManufacturerModelName	(0008,1090)	attribute	container_component_sequence
ManufacturerModelName	(0008,1090)	attribute	identified_person_or_device
ManufacturerModelName	(0008,1090)	attribute	treatment_machine_sequence
ManufacturerModelName	(0008,1090)	attribute	general_equipment
ManufacturerModelName	(0008,1090)	attribute	printer
MappingResourceIdentificationSequence	(0008,0124)	attribute	sop_common
MaximumFractionalValue	(0062,000E)	attribute	segmentation_image
MechanicalIndex	(0018,5022)	attribute	us_image
MechanicalIndex	(0018,5022)	attribute	enhanced_us_image
MediaStorageSOPClassUID			
MediaStorageSOPInstanceUID			
MedicalAlerts	(0010,2000)	attribute	patient_medical
MedicalAlerts	(0010,2000)	attribute	patient_study
MetaboliteMapDescription	(0018,9080)	attribute	mr_metabolite_map_sequence
ModalitiesInStudy			
Modality	(0008,0060)	attribute	parametric_map_series
Modality	(0008,0060)	attribute	mammography_series
Modality	(0008,0060)	attribute	visual_field_static_perimetry_measurements_series
Modality	(0008,0060)	attribute	autorefraction_measurements_series
Modality	(0008,0060)	attribute	enhanced_mammography_series
Modality	(0008,0060)	attribute	spatial_fiducials_series
Modality	(0008,0060)	attribute	sr_document_series
Modality	(0008,0060)	attribute	intravascular_oct_series
Modality	(0008,0060)	attribute	dx_series
Modality	(0008,0060)	attribute	xa_xrf_series
Modality	(0008,0060)	attribute	tractography_results_series
Modality	(0008,0060)	attribute	ophthalmic_tomography_series
Modality	(0008,0060)	attribute	keratometry_measurements_series
Modality	(0008,0060)	attribute	ct_series
Modality	(0008,0060)	attribute	ophthalmic_photography_series
Modality	(0008,0060)	attribute	stereometric_series
Modality	(0008,0060)	attribute	spatial_registration_series
Modality	(0008,0060)	attribute	scheduled_procedure_step_sequence
Modality	(0008,0060)	attribute	intra_oral_series
Modality	(0008,0060)	attribute	ct_protocol_series
Modality	(0008,0060)	attribute	presentation_series
Modality	(0008,0060)	attribute	optical_surface_scanner_series
Modality	(0008,0060)	attribute	key_object_document_series
Modality	(0008,0060)	attribute	ophthalmic_axial_measurements_series
Modality	(0008,0060)	attribute	image_acquisition_results
Modality	(0008,0060)	attribute	microscopy_bulk_simple_annotations_series
Modality	(0008,0060)	attribute	segmentation_series
Modality	(0008,0060)	attribute	enhanced_pet_series
Modality	(0008,0060)	attribute	visual_acuity_measurements_series
Modality	(0008,0060)	attribute	enhanced_us_series
Modality	(0008,0060)	attribute	enhanced_rt_series
Modality	(0008,0060)	attribute	ophthalmic_thickness_map_series
Modality	(0008,0060)	attribute	encapsulated_document_series
Modality	(0008,0060)	attribute	ophthalmic_tomography_b_scan_volume_analysis_series
Modality	(0008,0060)	attribute	lensometry_measurements_series
Modality	(0008,0060)	attribute	ophthalmic_tomography_en_face_series
Modality	(0008,0060)	attribute	mr_series
Modality	(0008,0060)	attribute	subjective_refraction_measurements_series
Modality	(0008,0060)	attribute	intraocular_lens_calculations_series
Modality	(0008,0060)	attribute	whole_slide_microscopy_series
Modality	(0008,0060)	attribute	sc_equipment
Modality	(0008,0060)	attribute	real_world_value_mapping_series
Modality	(0008,0060)	attribute	rt_series
Modality	(0008,0060)	attribute	corneal_topography_map_series
Modality	(0008,0060)	attribute	general_series
Modality	(0008,0060)	attribute	xa_protocol_series
Modality	(0008,0060)	attribute	hanging_protocol_definition_sequence
MultiCoilElementName	(0018,9047)	attribute	multi-coil_definition_sequence
MultiCoilElementUsed	(0018,9048)	attribute	multi-coil_definition_sequence
MultiPlanarExcitation	(0018,9012)	attribute	mr_pulse_sequence
MultiPlanarExcitation	(0018,9012)	attribute	mr_spectroscopy_pulse_sequence
MultipleSpinEcho	(0018,9011)	attribute	mr_pulse_sequence
MultipleSpinEcho	(0018,9011)	attribute	mr_spectroscopy_pulse_sequence
NominalInterval	(0018,1062)	attribute	data_information_sequence
NominalInterval	(0018,1062)	attribute	pet_image
NominalInterval	(0018,1062)	attribute	us_image
NominalInterval	(0018,1062)	attribute	mr_image
NominalPercentageOfCardiacPhase	(0020,9241)	attribute	cardiac_synchronization_sequence
NominalRespiratoryTriggerDelayTime	(0020,9255)	attribute	respiratory_synchronization_sequence
NominalScannedPixelSpacing	(0018,2010)	attribute	sc_image
NominalScannedPixelSpacing	(0018,2010)	attribute	sc_multi_frame_image
NonUniformRadialSamplingCorrected	(0018,9766)	attribute	enhanced_pet_corrections
NormalizationPoint	(3004,0008)	attribute	rt_dose
NumberOfAverages	(0018,0083)	attribute	mr_image
NumberOfAverages	(0018,0083)	attribute	mr_averages_sequence
NumberOfDetectors	(0054,0021)	attribute	nm_multi_frame
NumberOfEnergyWindows	(0054,0011)	attribute	nm_multi_frame
NumberOfFrames	(0028,0008)	attribute	whole_slide_microscopy_image
NumberOfFrames	(0028,0008)	attribute	multi_frame
NumberOfFrames	(0028,0008)	attribute	source_pixel_planes_characteristics_sequence
NumberOfFrames	(0028,0008)	attribute	multi_frame_functional_groups
NumberOfFramesInOverlay	(60xx,0015)	attribute	multi_frame_overlay
NumberOfKSpaceTrajectories	(0018,9093)	attribute	mr_pulse_sequence
NumberOfKSpaceTrajectories	(0018,9093)	attribute	mr_spectroscopy_pulse_sequence
NumberOfOpticalPaths	(0048,0302)	attribute	optical_path
NumberOfPhaseEncodingSteps	(0018,0089)	attribute	mr_image
NumberOfPhases	(0054,0031)	attribute	nm_multi_frame
NumberOfPoints			
NumberOfRRIntervals	(0054,0061)	attribute	nm_multi_frame
NumberOfRRIntervals	(0054,0061)	attribute	pet_series
NumberOfRotations	(0054,0051)	attribute	nm_multi_frame
NumberOfSeriesRelatedInstances			
NumberOfSlices	(0054,0081)	attribute	reconstruction_protocol_element_sequence
NumberOfSlices	(0054,0081)	attribute	nm_multi_frame
NumberOfSlices	(0054,0081)	attribute	pet_series
NumberOfStudyRelatedInstances			
NumberOfStudyRelatedSeries			
NumberOfTemporalPositions	(0020,0105)	attribute	mr_image
NumberOfTimeSlices	(0054,0101)	attribute	pet_series
NumberOfTimeSlots	(0054,0071)	attribute	nm_multi_frame
NumberOfTimeSlots	(0054,0071)	attribute	pet_series
NumberOfTomosynthesisSourceImages	(0018,1495)	attribute	x_ray_tomography_acquisition
ObservationDateTime	(0040,A032)	attribute	document_relationship
ObservationDateTime	(0040,A032)	attribute	content_item
Occupation	(0010,2180)	attribute	patient_study
Occupation	(0010,2180)	attribute	patient_demographic
OperatorsName	(0008,1070)	attribute	contributing_equipment_sequence
OperatorsName	(0008,1070)	attribute	performed_series_sequence
